,type,Name,year,director,address,lat,lon,borough,complaints.count.freq,Style_Sec,Mat_Prim,Use_Orig,nbhd,imdb,TEL,URL,system
1,landmarks,140-154 W. 72 REALTY,1920,,140 WEST 72 STREET,40.77797454,-73.98015085,Manhattan,13,Queen Anne,Brownstone,"Mixed-use, commercial & residential",,,,,NA
2,landmarks,THOMAS STREET LLC,1900,,90 GRAND STREET,40.72172475,-74.00206038,Manhattan,8,French,Stone,"Commercial, store and warehouse",,,,,NA
3,landmarks,"NAHAR, KAMRUN",1930,,35-16 87 STREET,40.751604,-73.879924,Queens,8,neo-Tudor,Brick,"Outbuilding, garage",,,,,NA
4,landmarks,GROVE EQUITIES,1900,,43 GROVE STREET,40.732829,-74.004272,Manhattan,7,neo-Grec,Flemish-Bond Brick,"Residential, single-family",,,,,NA
5,landmarks,FAIR INTERIORS INC,1922,,37-55 82 STREET,40.749391,-73.884237,Queens,7,neo-Georgian,Brick,Commercial,,,,,NA
6,landmarks,"CHELSEA SQUARE, LLC",1910,,436 WEST 20 STREET,40.745101,-74.003854,Manhattan,6,Italianate,Brick,Residential,,,,,NA
7,landmarks,"CASTRO, PASTORA",1899,,109 NOBLE STREET,40.728583,-73.956181,Brooklyn,5,neo-Grec,Wood Frame,Residential,,,,,NA
8,landmarks,177 WEST 83 ST HSG ET,1900,,177 WEST 83 STREET,40.785645,-73.9760412,Manhattan,5,neo-Grec,Brick,"Residential, multi-family",,,,,NA
9,landmarks,70 LEFFERTS LLC,1899,,70 LEFFERTS PLACE,40.681257,-73.960614,Brooklyn,5,Italianate,Wood Clapboard,"Residential, single family",,,,,NA
10,landmarks,"WILLIAMS, THEODORE S",1931,,384 VANDERBILT AVENUE,40.685709,-73.968364,Brooklyn,5,neo-Grec,Brownstone,Residential,,,,,NA
11,landmarks,18 20 PARK 84TH CORP,1910,,20 EAST 84 STREET,40.7798298,-73.9604648,Manhattan,5,neo-Federal,Flemish-Bond Brick,"Residential, single-family",,,,,NA
12,landmarks,233 BLEECKER STREET L,1920,,15 CARMINE STREET,40.7304748,-74.0025464,Manhattan,5,Italianate,Wood Frame,"Mixed-use, commercial & residential",,,,,NA
13,landmarks,18 20 PARK 84TH CORP,1910,,20 EAST 84 STREET,40.7798298,-73.9604648,Manhattan,5,neo-Federal,Flemish-Bond Brick,"Residential, single-family",,,,,NA
14,landmarks,"SAENNGARM, CHAT CHAI",1930,,35-56 87 STREET,40.751055,-73.879824,Queens,5,neo-Tudor,Brick,"Outbuilding, garage",,,,,NA
15,landmarks,"THE A.J.D. BUILDING,",1910,,427 BROADWAY,40.7199862,-74.0015694,Manhattan,5,French Renaissance,Cast Iron,"Commercial, warehouse",,,,,NA
16,landmarks,CHOLLA 893 LLC,2000,,893 BROADWAY,40.7387424,-73.9899928,Manhattan,5,Modern,Cast Iron,"Mixed-use, commercial & residential",,,,,NA
17,landmarks,"APHIS REALTY, INC.",1910,,676 AVENUE OF THE AMER,40.7416112,-73.9933672,Manhattan,5,Modern,Brick,"Commercial, stores",,,,,NA
18,landmarks,214 VAN BUREN LLC,1899,,33 CLIFTON PLACE,40.687768,-73.963199,Brooklyn,4,neo-Grec,Brownstone,Residential,,,,,NA
19,landmarks,17 EAST 71 STREET LLC,1910,,17 EAST 71 STREET,40.771366,-73.96654,Manhattan,4,Queen Anne (original),Stone,Residential,,,,,NA
20,landmarks,77 BLEECKER ST CORP,1930,,77 BLEECKER STREET,40.72687425,-73.995565,Manhattan,4,Contemporary,Steel Frame,"Commercial, stores",,,,,NA
21,landmarks,EDMOND MARTIN REAL ES,1910,,16 CHRISTOPHER STREET,40.73386525,-74.0005085,Manhattan,4,neo-Grec,Brick,Residential,,,,,NA
22,landmarks,"CLEMENTS, JACQUELINE",1899,,309 WEST 80 STREET,40.785151,-73.980937,Manhattan,4,Renaissance,Tan Brick,"Residential, single-family",,,,,NA
23,landmarks,OSBORNE TENANTS CORP,1900,,205 WEST 57 STREET,40.765704,-73.980452,Manhattan,4,Renaissance Revival,Rusticated Stone,"Residential, multi family",,,,,NA
24,landmarks,"BLOCK, EVYN",1899,,137 ST JAMES PLACE,40.685499,-73.964189,Brooklyn,4,Greek Revival,Brick,Residential,,,,,NA
25,landmarks,"DJT ASSOCIATES, LLC",1930,,284 CARLTON AVENUE,40.688995,-73.972029,Brooklyn,4,Italianate,Brick,Residential,,,,,NA
26,landmarks,105 WEST 72ND CONDOMI,1913,,105 WEST 72 STREET,40.77763,-73.979296,Manhattan,4,Stylized Churrigueresque,Brick,"Residential, multi-family",,,,,NA
27,landmarks,ROTHSTEIN EDWARD,1901,,155 WEST 78 STREET,40.78192,-73.977504,Manhattan,4,neo-Grec,Brownstone,Residential,,,,,NA
28,landmarks,"W SQUARED, LLC",2004,,92 LAIGHT STREET,40.722393,-74.010538,Manhattan,4,Romanesque Revival,Red Brick,"Commercial, warehouse",,,,,NA
29,landmarks,NEW 1804 WASH CORP,1800,,49 IRVING PLACE,40.73584875,-73.987526,Manhattan,4,Italianate,Red Brick,Residential,,,,,NA
30,landmarks,UPAM REALTY CORP,1931,,37-57 82 STREET,40.749388,-73.884234,Queens,4,neo-Georgian,Brick,Commercial,,,,,NA
31,landmarks,"MINCHALA, SEGUNDO MAN",1930,,35-51 87 STREET,40.751124,-73.879813,Queens,4,neo-Georgian,Red Brick,Residential,,,,,NA
32,landmarks,77 BLEECKER ST CORP,1930,,77 BLEECKER STREET,40.72687425,-73.995565,Manhattan,4,Contemporary,Steel Frame,"Commercial, stores",,,,,NA
33,landmarks,7 WEST 82,1890,,7 WEST 82 STREET,40.782945,-73.971766,Manhattan,4,Queen Anne,Brownstone,Residential,,,,,NA
34,landmarks,60 HUDSON OWNERS LLC,1930,,56 HUDSON STREET,40.717876,-74.008939,Manhattan,3,Art Deco,Steel Frame,"Commercial, offices",,,,,NA
35,landmarks,GLORIA PATTON,1899,,205 GREENE AVENUE,40.686962,-73.963715,Brooklyn,3,neo-Grec,Brownstone,Residential,,,,,NA
36,landmarks,175 WEST 88 T LLC,1901,,175 WEST 88 STREET,40.788613,-73.973147,Manhattan,3,Renaissance Revival,Stone,Residential,,,,,NA
37,landmarks,"ROYER, THEODORE W",1910,,268 CLERMONT AVENUE,40.690024,-73.970248,Brooklyn,3,Greek Revival,Wood Frame,Residential,,,,,NA
38,landmarks,"WALLACE, COLETTE",1910,,73 BAINBRIDGE STREET,40.680624,-73.934136,Brooklyn,3,neo-Renaissance,Stone,Residential,,,,,NA
39,landmarks,"CONIGLIO, ANTOINETTE",1900,,162 WEST 88 STREET,40.788495,-73.972912,Manhattan,3,Romanesque,Brownstone,Residential,,,,,NA
40,landmarks,GARFIELD LAWRENCE 714,1940,,714 MADISON AVENUE,40.766262,-73.969474,Manhattan,3,neo-Grec,Brownstone,Residential,,,,,NA
41,landmarks,PARTITA PARTNERS,1930,,964 LEXINGTON AVENUE,40.769356,-73.962995,Manhattan,3,Italianate (original),Brownstone,Residential,,,,,NA
42,landmarks,AMERICAN YOUTH HOSTEL,1950,,881 AMSTERDAM AVENUE,40.798838,-73.966865,Manhattan,3,neo-Grec,Red Brick,"Institutional, charitable, nursing home",,,,,NA
43,landmarks,THE PERMANENT MISSION,1920,,39 EAST 74 STREET,40.77296,-73.96412,Manhattan,3,Queen Anne (original),Brick,Residential,,,,,NA
44,landmarks,130 WEST 70 LLC,1910,,130 WEST 70 STREET,40.77646467,-73.980621,Manhattan,3,Queen Anne,Brownstone,Residential,,,,,NA
45,landmarks,"DIJI, AUGUSTINE",1930,,216 GREENE AVENUE,40.687065,-73.962691,Brooklyn,3,neo-Grec,Brownstone,Residential,,,,,NA
46,landmarks,"107 WEST 69TH STREET,",1910,,107 WEST 69 STREET,40.775668,-73.980622,Manhattan,3,Romanesque Revival,Brownstone,Residential,,,,,NA
47,landmarks,"SPOLLEN, JIE",1926,,10 ST NICHOLAS PLACE,40.827292,-73.942367,Manhattan,3,Renaissance,Rough-faced Stone,"Residential, single family",,,,,NA
48,landmarks,100 WEST 74TH STREET,1920,,100 WEST 74 STREET,40.77862367,-73.978013,Manhattan,3,Renaissance Revival,Brick,"Residential, multi-family",,,,,NA
49,landmarks,METROPOLITIAN TIMES S,1900,,123 WEST 44 STREET,40.756491,-73.983977,Manhattan,3,Northern Gothic,Brick,"Commercial, hotel",,,,,NA
50,landmarks,WALSAM SIXTH AVE CO,1900,,389 AVENUE OF THE AMER,40.733118,-73.999935,Manhattan,3,Federal (original),Brick,Residential,,,,,NA
51,landmarks,"KULAHLIOGLU, EROL",1935,,34-32 83 STREET,40.752846,-73.883939,Queens,3,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
52,landmarks,"BELUGA PROPERTIES, LL",1899,,241 WEST 11 STREET,40.736277,-74.002923,Manhattan,3,Italianate,Brick,Residential,,,,,NA
53,landmarks,OWNER / AGENT,1915,,220 WEST BROADWAY,40.71916567,-74.00655333,Manhattan,3,Queen Anne,Cast Iron,"Commercial, warehouse",,,,,NA
54,landmarks,"CHATOV, L.L.C.",1914,,68 JAY STREET,40.70284167,-73.986676,Brooklyn,3,Queen Anne,Brick,"Industrial, factory",,,,,NA
55,landmarks,WILLIAM GOTTLIEB,1915,,165 WAVERLY PLACE,40.73350633,-74.00122333,Manhattan,3,Greek Revival,Brick,"Civic, hospital",,,,,NA
56,landmarks,MARC SALIH,1930,,35-37 86 STREET,40.751827,-73.880887,Queens,3,neo-Georgian,Brick,"Outbuilding, garage",,,,,NA
57,landmarks,"GUIRACOCHA, PIEDAD",1935,,34-44 83 STREET,40.752563,-73.883889,Queens,3,neo-Georgian,Red Brick,Residential,,,,,NA
58,landmarks,895 BROADWAY OWNER LL,1915,,895 BROADWAY,40.73886133,-73.989861,Manhattan,3,neo-Renaissance,Limestone,"Commercial, department store",,,,,NA
59,landmarks,ELLIANA 27 E. 92 LLC,1910,,1296 MADISON AVENUE,40.78484867,-73.95634367,Manhattan,3,Queen Anne,Brick,Residential,,,,,NA
60,landmarks,"PELATTI, GREG",1899,,365 DECATUR STREET,40.681904,-73.929535,Brooklyn,3,Italianate,Brick,Residential,,,,,NA
61,landmarks,"STRUGATZ, DONNA",1908,,14 WEST 4 STREET,40.72818433,-73.994832,Manhattan,3,Italianate,Brick,"Residential, multi-family",,,,,NA
62,landmarks,"GEBALLE , RACHEL DINE",1899,,590 11 STREET,40.664159,-73.979433,Brooklyn,3,Romanesque Revival,Brownstone,Residential,,,,,NA
63,landmarks,MARTINEZ MANUEL,1910,,193 ATLANTIC AVENUE,40.689934,-73.993217,Brooklyn,3,Modern,Brick,"Mixed-use, commercial & residential",,,,,NA
64,landmarks,W & W REALTY ASSOCIAT,1926,,51 7 AVENUE,40.731418,-74.004048,Manhattan,3,"Arts & Crafts, altered",Brick,"Residential, multi-family",,,,,NA
65,landmarks,WEST EIGHTIES GROUP I,1940,,494 AMSTERDAM AVENUE,40.78637833,-73.97616867,Manhattan,3,Queen Anne,Brick,"Residential, multi-family",,,,,NA
66,landmarks,10TH ST. WEST VILLAGE,1910,,130 WEST 10 STREET,40.734636,-74.000263,Manhattan,3,Greek Revival,Brick,Residential,,,,,NA
67,landmarks,TAYLOR COLE PROPERTIE,1910,,67 MIDWOOD STREET,40.659633,-73.958472,Brooklyn,3,neo-Renaissance,Roman Brick,Residential,,,,,NA
68,landmarks,"SCHWISTER, DANA",1930,,34-49 84 STREET,40.752612,-73.882925,Queens,3,neo-Georgian,Red Brick,Residential,,,,,NA
69,landmarks,24 WEST 70TH ST. APT.,1910,,24 WEST 70 STREET,40.775275,-73.977795,Manhattan,2,Romanesque,Brownstone,Residential,,,,,NA
70,landmarks,MOHAWK HOUSING ASSOC,1905,,379 WASHINGTON AVENUE,40.687497,-73.9651465,Brooklyn,2,Romanesque Revival,Brownstone,"Residential, multi-family",,,,,NA
71,landmarks,LYNTON MICHAEL M,1900,,48 WEST 70 STREET,40.775484,-73.978293,Manhattan,2,neo-Grec,Brick,Residential,,,,,NA
72,landmarks,ELK 300 BLEEKER LLC,1900,,300 BLEECKER STREET,40.73256,-74.003771,Manhattan,2,Federal (late)(original),Flemish-Bond Brick,"Mixed-use, commercial & residential",,,,,NA
73,landmarks,"HURTADO, PAOLA",1901,,860 ST JOHNS PLACE,40.671588,-73.949542,Brooklyn,2,Renaissance Revival,Rustic Brick,Residential,,,,,NA
74,landmarks,BLUE WATER HEAD HOLDI,1910,,872 LEXINGTON AVENUE,40.766167,-73.965322,Manhattan,2,Italianate (original),Stucco,"Residential, multi-family",,,,,NA
75,landmarks,105-115 WEST 74TH ST,1910,,113 WEST 74 STREET,40.778997,-73.978444,Manhattan,2,neo-Grec,Brick,Residential,,,,,NA
76,landmarks,"CHEN, RUI",1935,,34-28 88 STREET,40.753407,-73.879304,Queens,2,neo-Georgian,Red Brick,Residential,,,,,NA
77,landmarks,BRILL MARCIA,1899,,110 WEST WASHINGTON PLCE,40.73256,-74.001028,Manhattan,2,Queen Anne,Flemish-Bond Brick,Residential,,,,,NA
78,landmarks,"MORTENSON, RAY",1899,,24 BANK STREET,40.736988,-74.002631,Manhattan,2,Gothic Revival,Brick,Residential,,,,,NA
79,landmarks,"WOODRUFF, NANCY A",1899,,891 UNION STREET,40.67394,-73.974091,Brooklyn,2,Queen Anne,Brick,Residential,,,,,NA
80,landmarks,1125 LORIMER ST HSNG,1949,,1125 LORIMER STREET,40.728444,-73.9544705,Brooklyn,2,neo-Federal,Red Brick,"Residential, multi-family",,,,,NA
81,landmarks,ERICA LINDSAY ASSOC,1905,,309 WASHINGTON AVENUE,40.6895695,-73.9660325,Brooklyn,2,neo-Renaissance Revival,Rock-faced Brownstone,"Residential, multi-family",,,,,NA
82,landmarks,ATLANTIC HENRY CONDOM,1900,,119 ATLANTIC AVENUE,40.690846,-73.996509,Brooklyn,2,Romanesque Revival,Brick,"Mixed-use, commercial & residential",,,,,NA
83,landmarks,140-142 WEST SEVENTIE,1900,,142 WEST 70 STREET,40.776527,-73.980766,Manhattan,2,Queen Anne,Brownstone,Residential,,,,,NA
84,landmarks,KHEDOURI K EZAIR CORP,1920,,905 MADISON AVENUE,40.772252,-73.965077,Manhattan,2,Queen Anne (original),Stucco,Residential,,,,,NA
85,landmarks,HENRY A. PINCUS TRUST,1915,,311 WEST 4 STREET,40.737221,-74.003785,Manhattan,2,neo-Grec,Flemish-Bond Brick,Residential,,,,,NA
86,landmarks,YOUNG ISRAEL OF JACKS,1930,,35-36 87 STREET,40.75133,-73.879874,Queens,2,neo-Tudor,Brick,Residential,,,,,NA
87,landmarks,"FEBBRARO, JOANNE L",1930,,205 38 ROAD,40.77173,-73.751822,Queens,2,Beaux-Arts,Wood Frame,"Residential, single-family",,,,,NA
88,landmarks,17 CADMAN PLAZA WEST,1925,,17 OLD FULTON STREET,40.702601,-73.993663,Brooklyn,2,Italianate,Brick,"Mixed-use, commercial & residential",,,,,NA
89,landmarks,JAY HOUSING CORP,1915,,13 JAY STREET,40.718043,-74.009827,Manhattan,2,neo-Grec,Cast Iron,"Commercial, store and lofts",,,,,NA
90,landmarks,"110 EAST 73RD STREET,",1899,,110 EAST 73 STREET,40.771544,-73.962763,Manhattan,2,neo-Renaissance,Red Brick,Residential,,,,,NA
91,landmarks,"158 EASTMAN, LLC",1900,,449 WEST 22 STREET,40.746539,-74.003483,Manhattan,2,French Second Empire,Brownstone,Residential,,,,,NA
92,landmarks,"MURPHY, EMMA",1910,,157 PROSPECT PLACE,40.678178,-73.971273,Brooklyn,2,Second Empire,Brownstone,Residential,,,,,NA
93,landmarks,NEW YORK FRENCH SOUND,1927,,547 5 AVENUE,40.755617,-73.979318,Manhattan,2,Near Eastern,Steel Frame,"Commercial, offices",,,,,NA
94,landmarks,LOWREN MANAGEMENT COR,1905,,691 NOSTRAND AVENUE,40.673687,-73.950128,Brooklyn,2,Colonial Revival,Brick,"Residential, multi-family",,,,,NA
95,landmarks,"POLLOCK, JANE",1910,,133 WEST 78 STREET,40.781733,-73.97706,Manhattan,2,Romanesque Revival,Stone,Residential,,,,,NA
96,landmarks,AP TENANTS CORPORATIO,1900,,124 ATLANTIC AVENUE,40.689918,-73.99585,Brooklyn,2,French Second Empire,Stone,Commercial,,,,,NA
97,landmarks,"POM HOLDINGS, LLC",1930,,1879 PUTNAM AVENUE,40.703042,-73.903902,Queens,2,Romanesque Revival,Yellow Brick,"Residential, multi-family",,,,,NA
98,landmarks,910 FIFTH AVE,1959,,910 5 AVENUE,40.772415,-73.966525,Manhattan,2,neo-Italianate Renaissance (original),White Brick,"Residential, multi-family",,,,,NA
99,landmarks,"231 GREENE AVENUE, LL",1905,,231 GREENE AVENUE,40.687082,-73.962695,Brooklyn,2,Italianate,Brownstone,"Mixed-use, commercial & residential",,,,,NA
100,landmarks,200 FIFTH OWNER LLC,1920,,23 WEST 23 STREET,40.741975,-73.99056,Manhattan,2,Late-19th century Commercial,Brick,Residential,,,,,NA
101,landmarks,"KENNY, MARIA SANABRIA",1901,,491 13 STREET,40.662639,-73.979739,Brooklyn,2,Italian Renaissance,Not determined,Residential,,,,,NA
102,landmarks,"KACZOR, MAREK",1931,,832 MANHATTAN AVENUE,40.728577,-73.953507,Brooklyn,2,Art Deco,Brick,"Mixed-use, commercial & residential",,,,,NA
103,landmarks,COLUMBIA GRAMMAR SCHO,1900,,20 WEST 94 STREET,40.790689,-73.96642,Manhattan,2,Romanesque Revival,Brick,Residential,,,,,NA
104,landmarks,MICHAEL BAUM LLC,1894,,419 LAFAYETTE STREET,40.728789,-73.992344,Manhattan,2,Renaissance Revival,Steel,"Commercial, warehouse",,,,,NA
105,landmarks,30 WEST 76TH STREET R,1974,,30 WEST 76 STREET,40.779221,-73.975079,Manhattan,2,French neo-Grec,Brownstone,Residential,,,,,NA
106,landmarks,"LIANNE S. TOWBES, TRU",1901,,858 CARROLL STREET,40.671766,-73.972675,Brooklyn,2,Romanesque Revival,Brownstone,Residential,,,,,NA
107,landmarks,777 MADISON CONDOMINI,1907,,45 EAST 66 STREET,40.76793,-73.9679655,Manhattan,2,Gothic,Red Brick,"Residential, multi-family",,,,,NA
108,landmarks,135 ST JAMES PLACE LL,1930,,135 ST JAMES PLACE,40.68554,-73.964196,Brooklyn,2,Greek Revival,Brick,Residential,,,,,NA
109,landmarks,MOHAWK HOUSING ASSOC,1905,,379 WASHINGTON AVENUE,40.687497,-73.9651465,Brooklyn,2,Romanesque Revival,Brownstone,"Residential, multi-family",,,,,NA
110,landmarks,PIERPONT MORGAN LIBRA,1900,,229 MADISON AVENUE,40.749571,-73.981629,Manhattan,2,neo-Renaissance,Brownstone,"Residential, single family",,,,,NA
111,landmarks,REF DUTCH CH,1920,,890 FLATBUSH AVENUE,40.650125,-73.958654,Brooklyn,2,Georgian,Manhattan Schist,"Religious, church, Dutch Reformed",,,,,NA
112,landmarks,"TSUI, CURTIS KAM-TIN",1930,,34-21 84 STREET,40.753122,-73.883018,Queens,2,neo-Georgian,Red Brick,Residential,,,,,NA
113,landmarks,NORMANDY OWNERS CORP,1939,,140 RIVERSIDE DRIVE,40.790374,-73.979596,Manhattan,2,Art Moderne,Beige Brick,"Residential, multi-family",,,,,NA
114,landmarks,NEW YORK UNIVERSITY,1890,,19 WASHINGTON SQUARE N,40.732002,-73.997566,Manhattan,2,Italianate,Brick,Residential,,,,,NA
115,landmarks,570 PARK AVENUE CORP,1916,,570 PARK AVENUE,40.765496,-73.968431,Manhattan,2,English influences,Stone,"Residential, multi-family",,,,,NA
116,landmarks,ALLEN GLEN,1899,,217 GREENE AVENUE,40.687033,-73.96312,Brooklyn,2,neo-Grec,Brownstone,Residential,,,,,NA
117,landmarks,148 HOYT ST RLTY CO,1931,,148 HOYT STREET,40.685775,-73.988361,Brooklyn,2,Romanesque,Brick,"Mixed-use, commercial & residential",,,,,NA
118,landmarks,WASHINGTON B C STUDIO,1915,,451 WASHINGTON STREET,40.7240155,-74.010013,Manhattan,2,Romanesque Revival,Brick,"Industrial, warehouse",,,,,NA
119,landmarks,"HRISTOVSKY, ROXANN E",1930,,35-19 87 STREET,40.751555,-73.879892,Queens,2,neo-Georgian,Red Brick,Residential,,,,,NA
120,landmarks,"SANDAR, MA",1925,,35-48 88 STREET,40.75106,-73.878875,Queens,2,neo-Georgian,Brick,Residential,,,,,NA
121,landmarks,20 BOND OWNERS CORP,1925,,20 BOND STREET,40.726472,-73.993762,Manhattan,2,Renaissance Revival,Brick,"Commercial, store and lofts",,,,,NA
122,landmarks,"420-428 AMSTERDAM,",1910,,420 AMSTERDAM AVENUE,40.783978,-73.977731,Manhattan,2,Renaissance Revival,Brick,"Residential, multi-family",,,,,NA
123,landmarks,OWNER / AGENT,1880,,107 WEST 82 STREET,40.7841565,-73.9746415,Manhattan,2,Queen Anne,Brick,"Residential, multi-family",,,,,NA
124,landmarks,OWNER / AGENT,1931,,581A 6 STREET,40.667041,-73.976598,Brooklyn,2,Georgian,Brick,"Residential, multi-family",,,,,NA
125,landmarks,66 W 84 ST OWNERS COR,1900,,66 WEST 84 STREET,40.7848375,-73.972659,Manhattan,2,Romanesque Revival,Brick,"Residential, multi-family",,,,,NA
126,landmarks,"IBANEZ, TOMAS",1935,,34-44 84 STREET,40.752727,-73.882968,Queens,2,neo-Tudor,Brick,Residential,,,,,NA
127,landmarks,JAMES A NAJJAR,1901,,490 13 STREET,40.66265,-73.979804,Brooklyn,2,French Renaissance,Not determined,Residential,,,,,NA
128,landmarks,ATLANTIC APARTMENTS,1900,,94 ATLANTIC AVENUE,40.690939,-73.996895,Brooklyn,2,neo-Grec,Brick,Residential,,,,,NA
129,landmarks,DREYFUS 100% TREASURY,1910,,52 WEST 70 STREET,40.775519,-73.978373,Manhattan,2,neo-Grec,Brick,Residential,,,,,NA
130,landmarks,SAMTON EMILY S.,1901,,161 WEST 88 STREET,40.788492,-73.972861,Manhattan,2,Romanesque Revival,Brownstone,Residential,,,,,NA
131,landmarks,46 WEST 70TH STREET L,1910,,46 WEST 70 STREET,40.775467,-73.97825,Manhattan,2,neo-Grec,Brick,Residential,,,,,NA
132,landmarks,VUJNOVICH GEORGE M,1930,,35-45 87 STREET,40.751203,-73.879827,Queens,2,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
133,landmarks,COLUMBIA GRAMMAR SCHO,1900,,20 WEST 94 STREET,40.790689,-73.96642,Manhattan,2,Romanesque Revival,Brick,Residential,,,,,NA
134,landmarks,MOHAWK HOUSING ASSOC,1905,,379 WASHINGTON AVENUE,40.687497,-73.9651465,Brooklyn,2,Romanesque Revival,Brownstone,"Residential, multi-family",,,,,NA
135,landmarks,"TSUI, CURTIS KAM-TIN",1930,,34-21 84 STREET,40.753122,-73.883018,Queens,2,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
136,landmarks,"BATTLE ENTERPRISES, L",1926,,450 WEST 145 STREET,40.824815,-73.946626,Manhattan,2,Romanesque Revival,Brownstone,Residential,,,,,NA
137,landmarks,LINCOLN PARK REALTYCO,1920,,40 WEST 70 STREET,40.775415,-73.978127,Manhattan,2,neo-Grec,Brick,Residential,,,,,NA
138,landmarks,"147 W. 85TH ST., LLC",1910,,147 WEST 85 STREET,40.786385,-73.974025,Manhattan,2,Romanesque,Brick,Residential,,,,,NA
139,landmarks,"B.I.G., LLC",1910,,59 WEST 70 STREET,40.775593,-73.978506,Manhattan,2,Queen Anne,Brick,Residential,,,,,NA
140,landmarks,"ASHAR, RACHITA S",1930,,34-36 85 STREET,40.753091,-73.882087,Queens,2,neo-Georgian,Red Brick,Residential,,,,,NA
141,landmarks,134 W 70 ST CORP,1920,,134 WEST 70 STREET,40.776483,-73.980665,Manhattan,2,Queen Anne,Brownstone,Residential,,,,,NA
142,landmarks,"928 PRESIDENT STREET,",1920,,928 PRESIDENT STREET,40.672299,-73.97199,Brooklyn,2,neo-Grec,Brownstone,Residential,,,,,NA
143,landmarks,"FILACOURIS, ANDONIS",1920,,240-02 POPLAR STREET,40.768685,-73.746519,Queens,2,neo-Colonial,Wood Frame,"Residential, single-family",,,,,NA
144,landmarks,ASK PROPERTY HOLDINGS,1900,,7 CORNELIA STREET,40.731616,-74.001634,Manhattan,2,Spanish Revival,Brick,Residential,,,,,NA
145,landmarks,WAVERLY DEVELOPMENTAS,1915,,16 BANK STREET,40.737026,-74.002371,Manhattan,2,Gothic Revival,Brick,Residential,,,,,NA
146,landmarks,COLUMBIA GRAMMAR SCHO,1900,,20 WEST 94 STREET,40.790689,-73.96642,Manhattan,2,Romanesque Revival,Brick,Residential,,,,,NA
147,landmarks,"LIU, ZHONG GUO",1930,,35-41 87 STREET,40.751258,-73.879838,Queens,2,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
148,landmarks,"TOPPER, MAUREEN",1900,,121 WEST 69 STREET,40.775819,-73.980976,Manhattan,2,Romanesque Revival,Brownstone,Residential,,,,,NA
149,landmarks,BRUSCO WEST 78TH STRE,1900,,373 AMSTERDAM AVENUE,40.782043,-73.97784,Manhattan,2,Romanesque Revival,Brick,"Residential, multi-family",,,,,NA
150,landmarks,"CASTLE, JENNIFER CARO",1901,,195 LEFFERTS AVENUE,40.662104,-73.954949,Brooklyn,2,French Renaissance,Brick,"Residential, multi-family",,,,,NA
151,landmarks,OWNER / AGENT,1905,,112 WEST 72 STREET,40.777685,-73.97947,Manhattan,2,neo-Georgian,Brick,"Commercial, hotel",,,,,NA
152,landmarks,BORGLUM REALTY CORP,1900,,106 WEST 71 STREET,40.776955,-73.979824,Manhattan,2,neo-Grec,Brownstone,Residential,,,,,NA
153,landmarks,119 W. 3RD ST. REALTY,1900,,125 MAC DOUGAL STREET,40.730527,-74.000054,Manhattan,2,Federal,Brick,Residential,,,,,NA
154,landmarks,FRANK J LOPREST,1905,,227 GREENE AVENUE,40.687068,-73.962817,Brooklyn,2,neo-Grec,Brownstone,Residential,,,,,NA
155,landmarks,JAMES C. LOMAX CONSTR,1910,,382 STUYVESANT AVENUE,40.681559,-73.932387,Brooklyn,2,Romanesque Revival,Limestone,Residential,,,,,NA
156,landmarks,118 & 120 HUDSON STRE,1915,,118 HUDSON STREET,40.719855,-74.00859,Manhattan,2,Renaissance Revival,Cast Iron,"Commercial, store and lofts",,,,,NA
157,landmarks,"KEDZKIDZ REALTY, LLC",1915,,404 BROADWAY,40.718856,-74.002334,Manhattan,2,Mid-20th century Commercial,Masonry,"Commercial, store and offices",,,,,NA
158,landmarks,LOGANY,1900,,1 BROADWAY,40.704785,-74.014099,Manhattan,2,Queen Anne (original),Masonry,"Commercial, office building",,,,,NA
159,landmarks,INDEPENDANT LIVING AS,1920,,1463 PACIFIC STREET,40.677294,-73.943016,Brooklyn,2,Romanesque Revival,Brick,Residential,,,,,NA
160,landmarks,J F WINDLE,1930,,35-55 87 STREET,40.751072,-73.879802,Queens,2,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
161,landmarks,BROOKLYN POLICE CASTL,1931,,4302 4 AVENUE,40.650305,-74.008602,Brooklyn,2,Venetian Romanesque,Limestone,"Civic, police station",,,,,NA
162,landmarks,"MARRON, MARTIN GUILLE",1899,,121 WEST 85 STREET,40.786162,-73.973498,Manhattan,1,Renaissance Revival,Brownstone,Residential,,,,,NA
163,landmarks,FRANCIS IRACE,1935,,34-22 88 STREET,40.75353,-73.879325,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
164,landmarks,TUJUNGA GARDENS LIMIT,1910,,72 WEST 69 STREET,40.775067,-73.979247,Manhattan,1,Romanesque Revival,Brick,"Residential, multi-family",,,,,NA
165,landmarks,MR & MRS B C BLANEY,1930,,34-25 84 STREET,40.753051,-73.883004,Queens,1,neo-Georgian,Red Brick,Residential,,,,,NA
